episode,epsilon,total_reward,avg_reward,avg_loss
41,0.9797036738060285,0.0,0.0,0.0022571939944672132
42,0.9792138219691255,0.0,0.0,0.0015515376624950607
43,0.978724215058141,0.0,0.0,0.0011854069344034153
44,0.978234852950612,0.0,0.0,0.0010507900796697608
45,0.9777457355241367,0.0,0.0,0.0009048745688466754
46,0.9772568626563747,0.0,0.0,0.0008442943066308674
47,0.9767682342250465,0.0,0.0,0.0008961988047147835
48,0.976279850107934,0.0,0.0,0.000731467111431162
49,0.9757917101828801,0.0,0.0,0.0008450977484712244
50,0.9753038143277888,0.0,0.0,0.001071913696027228
51,0.974816162420625,0.0,0.0,0.0030459758700869446
52,0.9743287543394147,0.0,0.0,0.002008305544066908
53,0.973841589962245,2.0,1.0,0.0016183013604521485
54,0.973354669167264,0.0,0.0,0.0015147383950950045
55,0.9728679918326804,0.0,0.0,0.0014344653096382638
56,0.972381557836764,2.0,1.0,0.0013052794867793897
57,0.9718953670578457,0.0,0.0,0.0014236352692491242
58,0.9714094193743169,0.0,0.0,0.0013891551172959486
59,0.9709237146646298,2.0,1.0,0.0017291230937033625
60,0.9704382528072976,0.0,0.0,0.001477962038230284
61,0.9699530336808939,2.0,1.0,0.004410227118059992
62,0.9694680571640535,0.0,0.0,0.0031891504922948247
63,0.9689833231354715,2.0,1.0,0.0026006761788656668
64,0.9684988314739038,0.0,0.0,0.0025588343498696175
65,0.9680145820581669,0.0,0.0,0.002131127101934648
66,0.9675305747671379,0.0,0.0,0.0021043234795797617
67,0.9670468094797544,2.0,1.0,0.0018006399342058493
68,0.9665632860750146,2.0,1.0,0.0020643129804271405
69,0.9660800044319772,2.0,1.0,0.002076428766345738
70,0.9655969644297613,0.0,0.0,0.002041965255547049
71,0.9651141659475465,0.0,0.0,0.004426024137730045
72,0.9646316088645728,0.0,0.0,0.0033653693192172793
73,0.9641492930601405,0.0,0.0,0.003415078847735588
74,0.9636672184136105,0.0,0.0,0.00284281692184907
75,0.9631853848044037,0.0,0.0,0.0027877729464255807
76,0.9627037921120016,0.0,0.0,0.0025917506751803945
77,0.9622224402159457,0.0,0.0,0.0024144952009165924
78,0.9617413289958378,0.0,0.0,0.002259993464519669
79,0.9612604583313399,0.0,0.0,0.0025014088869959646
80,0.9607798281021742,0.0,0.0,0.0023813341406639667
81,0.9602994381881231,0.0,0.0,0.0054335681452149795
82,0.9598192884690291,2.0,1.0,0.0040378967160359025
83,0.9593393788247946,2.0,1.0,0.0033885807154833206
84,0.9588597091353822,0.0,0.0,0.0031485588491029504
85,0.9583802792808146,0.0,0.0,0.0028591340015243208
86,0.9579010891411742,0.0,0.0,0.0026829732309228606
87,0.9574221385966036,0.0,0.0,0.002638562021643988
88,0.9569434275273054,2.0,1.0,0.0025552331644576043
89,0.9564649558135419,0.0,0.0,0.00240065147401765
90,0.9559867233356352,0.0,0.0,0.0023322410655340978
91,0.9555087299739674,0.0,0.0,0.0061011126970074
92,0.9550309756089804,0.0,0.0,0.004607576971341456
93,0.954553460121176,2.0,1.0,0.0043064841488376256
94,0.9540761833911156,0.0,0.0,0.003911357423889318
95,0.95359914529942,0.0,0.0,0.0038995235303549893
96,0.9531223457267703,0.0,0.0,0.003691028928650277
97,0.952645784553907,0.0,0.0,0.0034899719368799457
98,0.9521694616616301,0.0,0.0,0.003432476988860539
99,0.9516933769307994,2.0,1.0,0.0033172650917965385
100,0.951217530242334,0.0,0.0,0.0032740582316182552
101,0.9507419214772129,0.0,0.0,0.005719992524412062
102,0.9502665505164744,0.0,0.0,0.004968708064739725
103,0.9497914172412162,0.0,0.0,0.004489197594313217
104,0.9493165215325956,0.0,0.0,0.004024215321322637
105,0.9488418632718294,2.0,1.0,0.004079414660643254
106,0.9483674423401935,2.0,1.0,0.004053924721665681
107,0.9478932586190235,0.0,0.0,0.00403970736976979
108,0.9474193119897141,0.0,0.0,0.004053040265903941
109,0.9469456023337193,0.0,0.0,0.003877327277192048
110,0.9464721295325524,0.0,0.0,0.004016007125444178
111,0.9459988934677862,2.0,1.0,0.005780319756761725
112,0.9455258940210524,0.0,0.0,0.004584200861198561
113,0.9450531310740419,0.0,0.0,0.004265199205505528
114,0.9445806045085049,0.0,0.0,0.0042889118620327545
115,0.9441083142062507,0.0,0.0,0.004157831688810672
116,0.9436362600491477,0.0,0.0,0.003931191518370594
117,0.9431644419191232,0.0,0.0,0.003989856238809548
118,0.9426928596981636,0.0,0.0,0.0039027307142636605
119,0.9422215132683146,0.0,0.0,0.0038866251530790966
120,0.9417504025116805,0.0,0.0,0.003932544993835369
121,0.9412795273104247,2.0,1.0,0.005666832965798676
122,0.9408088875467696,0.0,0.0,0.004558386918423431
123,0.9403384831029963,0.0,0.0,0.004225399093702436
124,0.9398683138614449,0.0,0.0,0.0038778214362849084
125,0.9393983797045142,0.0,0.0,0.0037195500598422118
126,0.938928680514662,2.0,1.0,0.003662442832054304
127,0.9384592161744048,0.0,0.0,0.0037266476335935297
128,0.9379899865663176,0.0,0.0,0.0035831638814748396
129,0.9375209915730345,2.0,1.0,0.003545043175441346
130,0.937052231077248,0.0,0.0,0.0036974843222248766
131,0.9365837049617094,0.0,0.0,0.0047987521619402935
132,0.9361154131092286,2.0,1.0,0.00394371359642329
133,0.9356473554026741,0.0,0.0,0.0036801450909115375
134,0.9351795317249728,0.0,0.0,0.003499118856021336
135,0.9347119419591103,0.0,0.0,0.0032907931949011982
136,0.9342445859881309,0.0,0.0,0.0034109435150665897
137,0.9337774636951368,0.0,0.0,0.0036973072548529932
138,0.9333105749632893,0.0,0.0,0.003768163147116346
139,0.9328439196758077,2.0,1.0,0.003711220161390624
140,0.9323774977159699,0.0,0.0,0.0035622161417268217
141,0.9319113089671119,2.0,1.0,0.004401653666115765
142,0.9314453533126285,0.0,0.0,0.004052792706061154
143,0.9309796306359722,0.0,0.0,0.0038872692634218504
144,0.9305141408206543,0.0,0.0,0.003705311667706285
145,0.9300488837502441,0.0,0.0,0.0037125764471212666
146,0.9295838593083691,0.0,0.0,0.0036239054283526326
147,0.929119067378715,4.0,2.0,0.003616528280545026
148,0.9286545078450257,0.0,0.0,0.0034935330499761873
149,0.9281901805911033,0.0,0.0,0.0038845804633040513
150,0.9277260855008077,0.0,0.0,0.0036705237570484836
151,0.9272622224580573,0.0,0.0,0.004770960689721895
152,0.9267985913468284,0.0,0.0,0.004219849216419139
153,0.926335192051155,2.0,1.0,0.004224118217493274
154,0.9258720244551295,0.0,0.0,0.004026988777664623
155,0.925409088442902,0.0,0.0,0.004054813155172659
156,0.9249463838986807,0.0,0.0,0.004141233468295208
157,0.9244839107067314,0.0,0.0,0.004464856530207076
158,0.9240216687513781,0.0,0.0,0.004306808048194008
159,0.9235596579170025,0.0,0.0,0.004108407211689545
160,0.923097878088044,0.0,0.0,0.004323643783905677
161,0.9226363291490001,0.0,0.0,0.005043673603462854
162,0.9221750109844257,0.0,0.0,0.004320376550313085
163,0.9217139234789336,2.0,1.0,0.004257776896203203
164,0.9212530665171942,0.0,0.0,0.0041473246991102185
165,0.9207924399839357,0.0,0.0,0.004074870864195483
166,0.9203320437639437,0.0,0.0,0.003815726095012256
167,0.9198718777420618,0.0,0.0,0.0038194397667289845
168,0.9194119418031909,2.0,1.0,0.003937583367140698
169,0.9189522358322894,2.0,1.0,0.00368569597502106
170,0.9184927597143733,0.0,0.0,0.003540551299229264
171,0.9180335133345161,0.0,0.0,0.004153711708994316
172,0.917574496577849,0.0,0.0,0.0038669775489584674
173,0.9171157093295601,0.0,0.0,0.0037216917847815367
174,0.9166571514748953,0.0,0.0,0.0037924726440438203
175,0.916198822899158,0.0,0.0,0.003861891647601234
176,0.9157407234877085,2.0,1.0,0.0039009551128505594
177,0.9152828531259647,0.0,0.0,0.003994257390233023
178,0.9148252116994018,0.0,0.0,0.0034923150979115493
179,0.9143677990935521,0.0,0.0,0.0035447623946570925
180,0.9139106151940054,0.0,0.0,0.003461377466363566
181,0.9134536598864085,2.0,1.0,0.004223325090216739
182,0.9129969330564653,2.0,1.0,0.003722922999212252
183,0.9125404345899372,0.0,0.0,0.0034735202323645355
184,0.9120841643726423,0.0,0.0,0.003255329574458301
185,0.911628122290456,0.0,0.0,0.0032162084470369985
186,0.9111723082293108,2.0,1.0,0.0032800614215167507
187,0.9107167220751963,0.0,0.0,0.0033717152832209
188,0.9102613637141588,2.0,1.0,0.0032132009609735436
189,0.9098062330323018,0.0,0.0,0.003165318250456559
190,0.9093513299157857,0.0,0.0,0.0031944455415941777
191,0.9088966542508279,0.0,0.0,0.004137210428182568
192,0.9084422059237025,0.0,0.0,0.003490545541447188
193,0.9079879848207407,2.0,1.0,0.0034755313339909274
194,0.9075339908283304,0.0,0.0,0.003404278165128614
195,0.9070802238329163,0.0,0.0,0.0031288391750838077
196,0.9066266837209999,0.0,0.0,0.0032226530525700323
197,0.9061733703791394,0.0,0.0,0.0032638733967074326
198,0.9057202836939499,0.0,0.0,0.0032805783986779194
199,0.9052674235521029,0.0,0.0,0.003203836523129472
200,0.9048147898403269,2.0,1.0,0.0030077655254197974
201,0.9043623824454068,0.0,0.0,0.003830899456183293
202,0.9039102012541841,0.0,0.0,0.0035229350899213126
203,0.9034582461535571,0.0,0.0,0.003451398653976087
204,0.9030065170304803,0.0,0.0,0.003113824360937412
205,0.9025550137719651,2.0,1.0,0.0031890278891660274
206,0.9021037362650792,0.0,0.0,0.0032971267641655035
207,0.9016526843969468,0.0,0.0,0.0033076527934255344
208,0.9012018580547484,0.0,0.0,0.003187123085039535
209,0.900751257125721,2.0,1.0,0.003185311050287315
210,0.9003008814971583,0.0,0.0,0.0031947603662099157
211,0.8998507310564098,0.0,0.0,0.0036344563082924912
212,0.8994008056908817,0.0,0.0,0.0034162910342482584
213,0.8989511052880362,0.0,0.0,0.003463734070038689
214,0.8985016297353923,0.0,0.0,0.0032149369758553803
215,0.8980523789205246,0.0,0.0,0.003214065448846668
216,0.8976033527310644,2.0,1.0,0.00294964499771595
217,0.8971545510546989,0.0,0.0,0.002949418521353177
218,0.8967059737791716,0.0,0.0,0.0030152789862560375
219,0.8962576207922821,0.0,0.0,0.002840629203710705
220,0.895809491981886,0.0,0.0,0.0028974662767723204
221,0.8953615872358951,0.0,0.0,0.0036524627677031927
222,0.8949139064422772,0.0,0.0,0.0030523287238819257
223,0.8944664494890561,0.0,0.0,0.0028762786822127445
224,0.8940192162643116,0.0,0.0,0.0027434108582591373
225,0.8935722066561794,0.0,0.0,0.0025787525391206146
226,0.8931254205528514,0.0,0.0,0.0027620192524045704
227,0.8926788578425751,0.0,0.0,0.002961375837081245
228,0.8922325184136538,0.0,0.0,0.0027874435993310597
229,0.891786402154447,2.0,1.0,0.00301914019576673
230,0.8913405089533699,0.0,0.0,0.0029918866318517498
231,0.8908948386988933,0.0,0.0,0.0033904893709612743
232,0.8904493912795439,0.0,0.0,0.003009818655305675
233,0.8900041665839042,0.0,0.0,0.0030499971332028507
234,0.8895591645006123,0.0,0.0,0.0028057063341007703
235,0.889114384918362,2.0,1.0,0.0026545083805519557
236,0.8886698277259029,0.0,0.0,0.0026218844201814917
237,0.88822549281204,0.0,0.0,0.0027343247267084996
238,0.887781380065634,2.0,1.0,0.002734153843484819
239,0.8873374893756012,0.0,0.0,0.002770576693915895
240,0.8868938206309135,2.0,1.0,0.0027071102276178343
241,0.8864503737205981,0.0,0.0,0.0030527136804136845
242,0.8860071485337379,2.0,1.0,0.0026906553699102783
243,0.885564144959471,2.0,1.0,0.0026082647342367898
244,0.8851213628869913,0.0,0.0,0.00237848488414394
245,0.8846788022055478,0.0,0.0,0.002391471754693027
246,0.8842364628044451,0.0,0.0,0.002320391922424148
247,0.883794344573043,0.0,0.0,0.002247678502296497
248,0.8833524474007565,0.0,0.0,0.0022944194040194687
249,0.8829107711770562,0.0,0.0,0.0023442861808663502
250,0.8824693157914677,0.0,0.0,0.0023755950926403913
251,0.882028081133572,2.0,1.0,0.002995157139375806
252,0.8815870670930053,0.0,0.0,0.0026726798663314964
253,0.8811462735594588,0.0,0.0,0.0024459185595956763
254,0.8807057004226791,2.0,1.0,0.0023577422001731714
255,0.8802653475724679,0.0,0.0,0.002426042914989271
256,0.8798252148986817,0.0,0.0,0.0023382919441376415
257,0.8793853022912325,0.0,0.0,0.0023671416055211533
258,0.8789456096400869,2.0,1.0,0.002284457327997578
259,0.8785061368352669,0.0,0.0,0.002232182969206146
260,0.8780668837668493,0.0,0.0,0.002343193791041683
261,0.8776278503249659,0.0,0.0,0.0028539875618714306
262,0.8771890363998035,2.0,1.0,0.002584364472422749
263,0.8767504418816037,0.0,0.0,0.002438373192812183
264,0.876312066660663,0.0,0.0,0.0025125476109263086
265,0.8758739106273327,2.0,1.0,0.0024072095340982613
266,0.8754359736720191,0.0,0.0,0.00237747247912921
267,0.8749982556851831,0.0,0.0,0.0022530528633589193
268,0.8745607565573406,0.0,0.0,0.00233689062796267
269,0.8741234761790619,2.0,1.0,0.0023300784964313996
270,0.8736864144409725,0.0,0.0,0.0021641577299617762
271,0.873249571233752,0.0,0.0,0.0026223962506212828
272,0.8728129464481352,0.0,0.0,0.002284186084621719
273,0.8723765399749112,2.0,1.0,0.002338415135496429
274,0.8719403517049238,0.0,0.0,0.002380443720612675
275,0.8715043815290714,0.0,0.0,0.0022644247650168837
276,0.8710686293383069,0.0,0.0,0.0021943652952489045
277,0.8706330950236377,2.0,1.0,0.002362574114896623
278,0.870197778476126,0.0,0.0,0.002378709549084306
279,0.869762679586888,2.0,1.0,0.0022031805143758122
280,0.8693277982470946,0.0,0.0,0.0022244577788348707
281,0.8688931343479711,0.0,0.0,0.0028679342438200756
282,0.8684586877807972,0.0,0.0,0.002694026348513684
283,0.8680244584369068,0.0,0.0,0.0027058180078997143
284,0.8675904462076884,0.0,0.0,0.0026212498346077544
285,0.8671566509845846,0.0,0.0,0.0025092839341544146
286,0.8667230726590923,0.0,0.0,0.0024779191140883736
287,0.8662897111227629,2.0,1.0,0.0026917737511186197
288,0.8658565662672015,0.0,0.0,0.002626559290968414
289,0.865423637984068,0.0,0.0,0.0026500433460543197
290,0.864990926165076,2.0,1.0,0.0028113688215879455
291,0.8645584307019936,0.0,0.0,0.003179003572024937
292,0.8641261514866426,0.0,0.0,0.003004813762381673
293,0.8636940884108993,2.0,1.0,0.002786777803973694
294,0.8632622413666939,0.0,0.0,0.0028005604156559065
295,0.8628306102460106,0.0,0.0,0.0027360026900922615
296,0.8623991949408877,2.0,1.0,0.0025462602413192925
297,0.8619679953434173,0.0,0.0,0.002649171924817243
298,0.8615370113457457,2.0,1.0,0.0026549968888450945
299,0.8611062428400729,0.0,0.0,0.0025586431686367306
300,0.8606756897186528,0.0,0.0,0.0025425640952640347
301,0.8602453518737936,0.0,0.0,0.0032125628400327903
302,0.8598152291978567,0.0,0.0,0.002765546241509063
303,0.8593853215832578,2.0,1.0,0.0028491573537965972
304,0.8589556289224661,2.0,1.0,0.002710248966967421
305,0.8585261511080049,0.0,0.0,0.0026821619544976525
306,0.858096888032451,2.0,1.0,0.0025748479501011647
307,0.8576678395884348,2.0,1.0,0.0024677360967533396
308,0.8572390056686406,0.0,0.0,0.002446189095498994
309,0.8568103861658064,2.0,1.0,0.002402981300671984
310,0.8563819809727236,0.0,0.0,0.0023528289861444915
311,0.8559537899822373,0.0,0.0,0.0026987175285882715
312,0.8555258130872462,2.0,1.0,0.0023993156592561197
313,0.8550980501807026,0.0,0.0,0.002263542475910591
314,0.8546705011556123,2.0,1.0,0.0023046900835886064
315,0.8542431659050345,0.0,0.0,0.0021793820595900925
316,0.853816044322082,2.0,1.0,0.0020500697403414442
317,0.8533891362999211,2.0,1.0,0.0020437644624949564
318,0.8529624417317712,2.0,1.0,0.0021758783169622932
319,0.8525359605109053,0.0,0.0,0.0022925665592109516
320,0.8521096925306499,0.0,0.0,0.002274308662828324
321,0.8516836376843847,2.0,1.0,0.0024604594572779854
322,0.8512577958655425,2.0,1.0,0.002599839077364387
323,0.8508321669676098,2.0,1.0,0.002176248820199232
324,0.850406750884126,0.0,0.0,0.0022467430666022535
325,0.8499815475086839,0.0,0.0,0.0021424545923114887
326,0.8495565567349297,2.0,1.0,0.0021713830128179063
327,0.8491317784565623,0.0,0.0,0.0021251513627690397
328,0.8487072125673341,0.0,0.0,0.002278618459323687
329,0.8482828589610505,0.0,0.0,0.0020918558122191046
330,0.84785871753157,0.0,0.0,0.0020529688214550594
331,0.8474347881728043,2.0,1.0,0.0022497372748330234
332,0.847011070778718,0.0,0.0,0.0020663851231802256
333,0.8465875652433287,0.0,0.0,0.002062259849293956
334,0.846164271460707,2.0,1.0,0.002120103411476261
335,0.8457411893249768,2.0,1.0,0.00215273479964318
336,0.8453183187303144,2.0,1.0,0.002146724599214005
337,0.8448956595709493,0.0,0.0,0.0021477356729363755
338,0.8444732117411639,0.0,0.0,0.002097425726408671
339,0.8440509751352934,2.0,1.0,0.002072198611650882
340,0.8436289496477257,0.0,0.0,0.0022666923282667994
341,0.8432071351729019,0.0,0.0,0.0025729394271703705
342,0.8427855316053156,0.0,0.0,0.0022381573824012384
343,0.8423641388395129,2.0,1.0,0.0021249749079080564
344,0.8419429567700932,0.0,0.0,0.002109823101699086
345,0.8415219852917082,0.0,0.0,0.0022680068787719523
346,0.8411012242990624,0.0,0.0,0.0019077324152125845
347,0.8406806736869129,0.0,0.0,0.0018413651525042952
348,0.8402603333500694,2.0,1.0,0.0019502508878109178
349,0.8398402031833945,0.0,0.0,0.0019338272904445017
350,0.8394202830818028,0.0,0.0,0.0019184952949373318
351,0.839000572940262,0.0,0.0,0.002575810564449057
352,0.8385810726537919,2.0,1.0,0.002488035271276853
353,0.8381617821174651,0.0,0.0,0.002385983378293791
354,0.8377427012264064,0.0,0.0,0.002253647385597495
355,0.8373238298757932,0.0,0.0,0.0022443107325982835
356,0.8369051679608553,0.0,0.0,0.002160625363134646
357,0.8364867153768749,2.0,1.0,0.0020803407855731035
358,0.8360684720191865,0.0,0.0,0.002207755775390459
359,0.835650437783177,2.0,1.0,0.0022856430686078967
360,0.8352326125642855,0.0,0.0,0.002160502365690523
361,0.8348149962580034,2.0,1.0,0.002525040568850402
362,0.8343975887598745,0.0,0.0,0.002259357501586367
363,0.8339803899654946,2.0,1.0,0.0022888121010536063
364,0.833563399770512,0.0,0.0,0.0021021509862371853
365,0.8331466180706267,0.0,0.0,0.0020520168988566313
366,0.8327300447615915,0.0,0.0,0.0022110384371730367
367,0.8323136797392108,0.0,0.0,0.0022330057948628176
368,0.8318975228993413,2.0,1.0,0.0024289273347572558
369,0.8314815741378917,0.0,0.0,0.0024745241028722377
370,0.8310658333508228,2.0,1.0,0.0025053552819216357
371,0.8306503004341474,0.0,0.0,0.003042179054713675
372,0.8302349752839304,0.0,0.0,0.002673019938769617
373,0.8298198577962885,0.0,0.0,0.002546551017190463
374,0.8294049478673904,2.0,1.0,0.002482609154955883
375,0.8289902453934568,0.0,0.0,0.0024227357539348304
376,0.8285757502707601,0.0,0.0,0.0026691284220266556
377,0.8281614623956248,2.0,1.0,0.0024397647335925804
378,0.8277473816644271,0.0,0.0,0.0024091176126551416
379,0.827333507973595,0.0,0.0,0.002548608228431216
380,0.8269198412196082,0.0,0.0,0.002564211234317294
381,0.8265063812989984,4.0,2.0,0.0029754256274152017
382,0.826093128108349,0.0,0.0,0.002792298188433051
383,0.8256800815442948,2.0,1.0,0.002653333680770759
384,0.8252672415035227,2.0,1.0,0.0026824649330228567
385,0.824854607882771,0.0,0.0,0.002641394987835416
386,0.8244421805788297,2.0,1.0,0.0027358929965911167
387,0.8240299594885403,2.0,1.0,0.002709621742999713
388,0.8236179445087961,2.0,1.0,0.002743453886692545
389,0.8232061355365418,2.0,1.0,0.002692517059456025
390,0.8227945324687735,2.0,1.0,0.0026430716079526716
391,0.8223831352025393,0.0,0.0,0.003380203559063375
392,0.821971943634938,0.0,0.0,0.0031728713284246623
393,0.8215609576631205,2.0,1.0,0.0030575018547408816
394,0.8211501771842891,2.0,1.0,0.0030213181049163853
395,0.820739602095697,0.0,0.0,0.0028591710116182053
396,0.8203292322946492,2.0,1.0,0.002949198141827115
397,0.8199190676785019,2.0,1.0,0.003019905152531075
398,0.8195091081446627,0.0,0.0,0.0028785568618747803
399,0.8190993535905904,2.0,1.0,0.002928862415387162
400,0.8186898039137951,0.0,0.0,0.0030336532382560628
401,0.8182804590118382,0.0,0.0,0.0037363837137153106
402,0.8178713187823323,2.0,1.0,0.0034357843458253357
403,0.8174623831229412,0.0,0.0,0.003339764314171459
404,0.8170536519313798,0.0,0.0,0.0033796341331409556
405,0.8166451251054142,2.0,1.0,0.0031616923459140316
406,0.8162368025428616,2.0,1.0,0.003208418858703226
407,0.8158286841415902,0.0,0.0,0.0031973276064465087
408,0.8154207697995194,0.0,0.0,0.003157151451201311
409,0.8150130594146197,0.0,0.0,0.003011506033196513
410,0.8146055528849124,2.0,1.0,0.0030543273101959908
411,0.81419825010847,2.0,1.0,0.003638878967945597
412,0.8137911509834158,0.0,0.0,0.003256264041909682
413,0.8133842554079241,2.0,1.0,0.003106815316049116
414,0.8129775632802202,0.0,0.0,0.003076362200081348
415,0.8125710744985801,0.0,0.0,0.0030268308585177043
416,0.8121647889613309,0.0,0.0,0.00281885966259454
417,0.8117587065668503,0.0,0.0,0.002856701398268342
418,0.8113528272135669,2.0,1.0,0.0028068427821355208
419,0.8109471507999602,2.0,1.0,0.0027950559746074887
420,0.8105416772245603,2.0,1.0,0.0028831584247693953
421,0.8101364063859481,0.0,0.0,0.0035665777741399193
422,0.8097313381827551,0.0,0.0,0.003279841113502958
423,0.8093264725136637,2.0,1.0,0.003345094311516732
424,0.808921809277407,2.0,1.0,0.0033898276333431047
425,0.8085173483727683,2.0,1.0,0.0033179241149420185
426,0.808113089698582,2.0,1.0,0.0033425147379083295
427,0.8077090331537328,0.0,0.0,0.0032605278681564543
428,0.8073051786371559,2.0,1.0,0.003106137550036822
429,0.8069015260478374,0.0,0.0,0.0031047299886787574
430,0.8064980752848135,2.0,1.0,0.0031665026792325078
431,0.8060948262471712,2.0,1.0,0.003440381660392242
432,0.8056917788340476,2.0,1.0,0.003140316284261644
433,0.8052889329446307,2.0,1.0,0.003200412128852414
434,0.8048862884781584,0.0,0.0,0.0031843252164045614
435,0.8044838453339194,2.0,1.0,0.003082560356706381
436,0.8040816034112525,2.0,1.0,0.003076994635297784
437,0.8036795626095469,2.0,1.0,0.003030602827535144
438,0.8032777228282422,2.0,1.0,0.00289506602932566
439,0.8028760839668281,2.0,1.0,0.002983957465538489
440,0.8024746459248447,2.0,1.0,0.002823738518969289
441,0.8020734086018824,0.0,0.0,0.003313941097419177
442,0.8016723718975814,0.0,0.0,0.003061295969943915
443,0.8012715357116327,2.0,1.0,0.0030610489253220814
444,0.8008708999437769,2.0,1.0,0.0031115618940176708
445,0.8004704644938051,0.0,0.0,0.0030681782887716376
446,0.8000702292615582,2.0,1.0,0.0028536996887331563
447,0.7996701941469275,2.0,1.0,0.0028987113941859985
448,0.7992703590498541,0.0,0.0,0.0028555406011374932
449,0.7988707238703292,0.0,0.0,0.002878737927946661
450,0.7984712885083941,0.0,0.0,0.0028857690787741116
451,0.79807205286414,0.0,0.0,0.003164030427578837
452,0.797673016837708,4.0,2.0,0.002926079187808292
453,0.7972741803292892,0.0,0.0,0.0027301281690597532
454,0.7968755432391246,2.0,1.0,0.0027596137123847646
455,0.796477105467505,2.0,1.0,0.0026578728977723846
456,0.7960788669147714,2.0,1.0,0.0026832062336948834
457,0.7956808274813141,2.0,1.0,0.0025327277948547686
458,0.7952829870675735,2.0,1.0,0.002591396143127765
459,0.7948853455740398,2.0,1.0,0.0028394047380425036
460,0.7944879029012528,0.0,0.0,0.002758393142305847
461,0.7940906589498022,2.0,1.0,0.003116054421157709
462,0.7936936136203274,2.0,1.0,0.0027387652143702973
463,0.7932967668135174,2.0,1.0,0.0027548269451861934
464,0.7929001184301107,0.0,0.0,0.0026414849918468724
465,0.7925036683708957,4.0,2.0,0.0025959631305054894
466,0.7921074165367102,0.0,0.0,0.0027218618327086524
467,0.7917113628284419,2.0,1.0,0.002899136887198048
468,0.7913155071470277,2.0,1.0,0.0028477944586692114
469,0.7909198493934543,2.0,1.0,0.002954972701679383
470,0.7905243894687576,2.0,1.0,0.00286128789718662
471,0.7901291272740233,0.0,0.0,0.002872513322093125
472,0.7897340627103864,2.0,1.0,0.002727574761624315
473,0.7893391956790312,0.0,0.0,0.0026245827740058302
474,0.7889445260811917,2.0,1.0,0.0027050423938115792
475,0.7885500538181511,2.0,1.0,0.002574803225496518
476,0.7881557787912421,0.0,0.0,0.0025669763919099102
477,0.7877617009018465,2.0,1.0,0.002518245676931526
478,0.7873678200513956,0.0,0.0,0.0026076073513831943
479,0.7869741361413699,4.0,2.0,0.0025757610082759387
480,0.7865806490732993,0.0,0.0,0.002510068282218916
481,0.7861873587487627,0.0,0.0,0.0026881747453340464
482,0.7857942650693883,0.0,0.0,0.0025346394152646616
483,0.7854013679368537,0.0,0.0,0.0025108355237171056
484,0.7850086672528853,4.0,2.0,0.0025365915249234866
485,0.784616162919259,0.0,0.0,0.002488257586290794
486,0.7842238548377993,0.0,0.0,0.0025259841482953302
487,0.7838317429103805,0.0,0.0,0.002712948484944978
488,0.7834398270389253,4.0,2.0,0.002450571193559361
489,0.783048107125406,0.0,0.0,0.0023974822305275925
490,0.7826565830718433,0.0,0.0,0.002542232406891084
