episode,epsilon,total_reward,avg_reward,avg_loss
1042,0.5938489449248604,3.0,1.5,0.0028009938942601107
1043,0.593552020452398,5.0,2.5,0.0030736999812402896
1044,0.5932552444421718,4.0,2.0,0.0029145321926833797
1045,0.5929586168199508,4.0,2.0,0.002837119381708492
1046,0.5926621375115408,3.0,1.5,0.002708787033833297
1047,0.5923658064427851,4.0,2.0,0.0028614107700663484
1048,0.5920696235395638,4.0,2.0,0.002697362607078893
1049,0.5917735887277941,4.0,2.0,0.0027121174787836416
1050,0.5914777019334302,2.0,1.0,0.002697099817284782
1051,0.5911819630824635,4.0,2.0,0.002927080852511738
1052,0.5908863721009223,5.0,2.5,0.002728843557082915
1053,0.5905909289148719,6.0,3.0,0.0026440374220588377
1054,0.5902956334504145,6.0,3.0,0.0027725393792414773
1055,0.5900004856336893,5.0,2.5,0.002864500605334927
1056,0.5897054853908725,6.0,3.0,0.002904006368813238
1057,0.5894106326481772,6.0,3.0,0.0027115652660307074
1058,0.5891159273318531,4.0,2.0,0.002926023862258132
1059,0.5888213693681873,6.0,3.0,0.0027994106759849403
1060,0.5885269586835032,4.0,2.0,0.002794181104150734
1061,0.5882326952041615,3.0,1.5,0.002814537498966924
1062,0.5879385788565595,4.0,2.0,0.0027496441466999906
1063,0.5876446095671313,3.0,1.5,0.0026511553373919534
1064,0.5873507872623477,5.0,2.5,0.0028168543145459675
1065,0.5870571118687166,2.0,1.0,0.0026211969462955104
1066,0.5867635833127822,6.0,3.0,0.002608414345221328
1067,0.5864702015211258,4.0,2.0,0.002593712141803865
1068,0.5861769664203653,3.0,1.5,0.0025327308239814425
1069,0.5858838779371551,5.0,2.5,0.0025889344882619168
1070,0.5855909359981866,4.0,2.0,0.0023654999870008657
1071,0.5852981405301875,5.0,2.5,0.002637452940190477
1072,0.5850054914599224,6.0,3.0,0.0026974698874567236
1073,0.5847129887141925,3.0,1.5,0.002705590129231236
1074,0.5844206322198354,4.0,2.0,0.0027661113903325583
1075,0.5841284219037255,5.0,2.5,0.0024907159397844227
1076,0.5838363576927736,4.0,2.0,0.0024225465221596617
1077,0.5835444395139273,3.0,1.5,0.002457077544947554
1078,0.5832526672941704,4.0,2.0,0.0026400594509738895
1079,0.5829610409605233,3.0,1.5,0.002435663131265236
1080,0.582669560440043,4.0,2.0,0.00250195538841321
1081,0.582378225659823,5.0,2.5,0.0025375575605513794
1082,0.5820870365469931,4.0,2.0,0.002622863140755466
1083,0.5817959930287196,4.0,2.0,0.002404083286445322
1084,0.5815050950322053,2.0,1.0,0.002519012133125216
1085,0.5812143424846892,6.0,3.0,0.0022821718342934867
1086,0.5809237353134469,4.0,2.0,0.002508687776280567
1087,0.5806332734457902,7.0,3.5,0.0024525609339720437
1088,0.5803429568090673,2.0,1.0,0.002595484258573768
1089,0.5800527853306628,5.0,2.5,0.0024198052747773807
1090,0.5797627589379976,4.0,2.0,0.002439215692824551
1091,0.5794728775585286,3.0,1.5,0.002597237127234361
1092,0.5791831411197493,5.0,2.5,0.0024452671558330102
1093,0.5788935495491895,4.0,2.0,0.002420338414376602
1094,0.5786041027744149,3.0,1.5,0.00249211052798533
1095,0.5783148007230277,4.0,2.0,0.0025741968076077423
1096,0.5780256433226661,3.0,1.5,0.0025640883752410964
1097,0.5777366305010049,4.0,2.0,0.0024876459144122366
1098,0.5774477621857544,4.0,2.0,0.0026555534089649363
1099,0.5771590383046616,4.0,2.0,0.002423942290645625
1100,0.5768704587855094,3.0,1.5,0.0023123280968450543
1101,0.5765820235561167,4.0,2.0,0.0024001948345851684
1102,0.5762937325443386,5.0,2.5,0.0022667973481916956
1103,0.5760055856780665,2.0,1.0,0.0023068686566382114
1104,0.5757175828852275,4.0,2.0,0.002235255344837372
1105,0.5754297240937849,2.0,1.0,0.002168497608342607
1106,0.5751420092317381,5.0,2.5,0.0022285780842815125
1107,0.5748544382271222,5.0,2.5,0.002219232106747638
1108,0.5745670110080087,5.0,2.5,0.002307277751554336
1109,0.5742797275025047,4.0,2.0,0.002254815277078056
1110,0.5739925876387535,3.0,1.5,0.002308614099830655
1111,0.5737055913449342,6.0,3.0,0.0023708744801115246
1112,0.5734187385492617,4.0,2.0,0.0022510184018340496
1113,0.5731320291799872,5.0,2.5,0.0023705448915383644
1114,0.5728454631653972,6.0,3.0,0.002352716570686815
1115,0.5725590404338146,7.0,3.5,0.00226783607338023
1116,0.5722727609135977,6.0,3.0,0.0023283121071290226
1117,0.571986624533141,5.0,2.5,0.002423801319008427
1118,0.5717006312208744,3.0,1.5,0.0023853682645130904
1119,0.571414780905264,7.0,3.5,0.0024271432789308685
1120,0.5711290735148113,5.0,2.5,0.0022864986671733535
1121,0.570843508978054,7.0,3.5,0.0025146936725026795
1122,0.570558087223565,4.0,2.0,0.002536535367170083
1123,0.5702728081799533,5.0,2.5,0.0023151129680419606
1124,0.5699876717758634,3.0,1.5,0.0025256995989808013
1125,0.5697026779399755,4.0,2.0,0.002455180068999263
1126,0.5694178266010056,4.0,2.0,0.0025081952147385372
1127,0.5691331176877051,3.0,1.5,0.0024150897441099265
1128,0.5688485511288613,5.0,2.5,0.0023387881113948036
1129,0.5685641268532969,6.0,3.0,0.0024755742066606347
1130,0.5682798447898704,6.0,3.0,0.0025565671970668646
1131,0.5679957048674754,4.0,2.0,0.0027331331104505805
1132,0.5677117070150417,5.0,2.5,0.0026093541837430424
1133,0.5674278511615342,3.0,1.5,0.0025948542003918973
1134,0.5671441372359535,2.0,1.0,0.002486526429752952
1135,0.5668605651673355,6.0,3.0,0.002480609590254192
1136,0.5665771348847519,5.0,2.5,0.002479604869814856
1137,0.5662938463173096,4.0,2.0,0.0025489799761479453
1138,0.5660106993941509,6.0,3.0,0.002643125884933397
1139,0.5657276940444539,3.0,1.5,0.002546425663167611
1140,0.5654448301974317,6.0,3.0,0.002563006584865174
1141,0.5651621077823331,6.0,3.0,0.0026323501514603515
1142,0.564879526728442,4.0,2.0,0.002563997287901917
1143,0.5645970869650778,7.0,3.5,0.0025191784919505675
1144,0.5643147884215953,6.0,3.0,0.0024914848699700088
1145,0.5640326310273845,8.0,4.0,0.0025905686039810203
1146,0.5637506147118709,3.0,1.5,0.002482378667253735
1147,0.563468739404515,4.0,2.0,0.0026217975844961723
1148,0.5631870050348128,6.0,3.0,0.0025494479991695178
1149,0.5629054115322955,4.0,2.0,0.0024860703659110835
1150,0.5626239588265294,5.0,2.5,0.002661969539143943
1151,0.5623426468471161,7.0,3.5,0.0027963690803984977
1152,0.5620614755236926,7.0,3.5,0.0026720158416511756
1153,0.5617804447859307,6.0,3.0,0.0028002886840009264
1154,0.5614995545635377,4.0,2.0,0.0025947323554594602
1155,0.561218804786256,4.0,2.0,0.0025867625906331733
1156,0.5609381953838629,7.0,3.5,0.0025271137790488347
1157,0.560657726286171,4.0,2.0,0.0024973396675860775
1158,0.560377397423028,5.0,2.5,0.002612228246372459
1159,0.5600972087243165,4.0,2.0,0.002489911322980853
1160,0.5598171601199543,4.0,2.0,0.0023224590382804828
1161,0.5595372515398943,4.0,2.0,0.0024612845377331334
1162,0.5592574829141244,5.0,2.5,0.0026714935742451675
1163,0.5589778541726673,6.0,3.0,0.0026206099356724214
1164,0.558698365245581,2.0,1.0,0.0025076157513207625
1165,0.5584190160629583,8.0,4.0,0.0025606763537507505
1166,0.5581398065549269,5.0,2.5,0.0025357204722240567
1167,0.5578607366516495,8.0,4.0,0.0025314688416463987
1168,0.5575818062833237,3.0,1.5,0.002682182590610215
1169,0.557303015380182,5.0,2.5,0.0026533759970750127
1170,0.557024363872492,6.0,3.0,0.0025395942101853765
1171,0.5567458516905558,3.0,1.5,0.002809698292320328
1172,0.5564674787647106,4.0,2.0,0.0026530004648624788
1173,0.5561892450253283,4.0,2.0,0.0024818277335725723
1174,0.5559111504028157,4.0,2.0,0.0024926760483400096
1175,0.5556331948276143,7.0,3.5,0.0023861736288693335
1176,0.5553553782302005,5.0,2.5,0.0024732450923017624
1177,0.5550777005410855,6.0,3.0,0.0025809631756107724
1178,0.554800161690815,5.0,2.5,0.0026138370089964676
1179,0.5545227616099696,2.0,1.0,0.0023611559715521124
1180,0.5542455002291646,7.0,3.5,0.0024918670478343433
1181,0.55396837747905,4.0,2.0,0.0026874062801445168
1182,0.5536913932903106,4.0,2.0,0.0026086127170960286
1183,0.5534145475936655,4.0,2.0,0.0025271402641997807
1184,0.5531378403198687,3.0,1.5,0.0025664720569537687
1185,0.5528612713997088,6.0,3.0,0.002495972230764372
1186,0.5525848407640089,5.0,2.5,0.0024680526725881333
1187,0.552308548343627,3.0,1.5,0.0023539533213313138
1188,0.5520323940694551,1.0,0.5,0.002444712466094643
1189,0.5517563778724205,5.0,2.5,0.002408780808494027
1190,0.5514804996834843,4.0,2.0,0.0026569528684818318
1191,0.5512047594336427,6.0,3.0,0.0025252074853051453
1192,0.5509291570539259,5.0,2.5,0.0025268430977926724
1193,0.550653692475399,5.0,2.5,0.0024691168501574014
1194,0.5503783656291613,2.0,1.0,0.002462598641868681
1195,0.5501031764463468,5.0,2.5,0.002528645241732842
1196,0.5498281248581236,4.0,2.0,0.0023844723104100144
1197,0.5495532107956945,3.0,1.5,0.0023010797875135072
1198,0.5492784341902968,4.0,2.0,0.002558515742587458
1199,0.5490037949732016,6.0,3.0,0.0021454885507202043
1200,0.548729293075715,7.0,3.5,0.0024617629827532383
1201,0.5484549284291772,4.0,2.0,0.0030466954361846937
1202,0.5481807009649626,5.0,2.5,0.002657571689092687
1203,0.5479066106144802,6.0,3.0,0.002656701656025169
1204,0.547632657309173,3.0,1.5,0.002613423530045631
1205,0.5473588409805185,4.0,2.0,0.0025611137582122216
1206,0.5470851615600282,5.0,2.5,0.002548096185616617
1207,0.5468116189792482,3.0,1.5,0.002616629602853209
1208,0.5465382131697586,5.0,2.5,0.0025318224287392307
1209,0.5462649440631737,4.0,2.0,0.0025581663725565053
1210,0.5459918115911422,6.0,3.0,0.0026260462538006584
1211,0.5457188156853466,5.0,2.5,0.002633043522281306
1212,0.545445956277504,2.0,1.0,0.0025644819361955993
1213,0.5451732332993653,7.0,3.5,0.002541590638990913
1214,0.5449006466827157,5.0,2.5,0.002703199254215828
1215,0.5446281963593743,3.0,1.5,0.0027062419076849305
1216,0.5443558822611947,5.0,2.5,0.002671698521257245
1217,0.5440837043200641,5.0,2.5,0.002794037058483809
1218,0.5438116624679041,5.0,2.5,0.002847715659133558
1219,0.5435397566366702,3.0,1.5,0.0028415246583920503
1220,0.5432679867583519,4.0,2.0,0.0027310480348699327
1221,0.5429963527649727,4.0,2.0,0.0028475253623245016
1222,0.5427248545885902,5.0,2.5,0.002785720840329304
1223,0.5424534921612959,3.0,1.5,0.002665609155083075
1224,0.5421822654152153,2.0,1.0,0.0025606585846149497
1225,0.5419111742825077,4.0,2.0,0.0027244610552276884
1226,0.5416402186953665,5.0,2.5,0.0026267566593430403
1227,0.5413693985860188,6.0,3.0,0.0025342481172577077
1228,0.5410987138867258,6.0,3.0,0.002674090179248846
1229,0.5408281645297824,6.0,3.0,0.0024894983256568332
1230,0.5405577504475175,2.0,1.0,0.002630737286027787
1231,0.5402874715722938,7.0,3.5,0.002636010896780395
1232,0.5400173278365077,4.0,2.0,0.002581753860493856
1233,0.5397473191725894,5.0,2.5,0.002611578917796058
1234,0.5394774455130031,6.0,3.0,0.0025981914338522724
1235,0.5392077067902467,5.0,2.5,0.002620435535708176
1236,0.5389381029368515,4.0,2.0,0.0024842383557864066
1237,0.5386686338853831,5.0,2.5,0.0024583664293667037
1238,0.5383992995684405,6.0,3.0,0.002500216090120375
1239,0.5381300999186562,5.0,2.5,0.002658052376604506
1240,0.537861034868697,5.0,2.5,0.002821909232131605
1241,0.5375921043512626,4.0,2.0,0.0029643408614876015
1242,0.537323308299087,6.0,3.0,0.002755647225172392
1243,0.5370546466449375,4.0,2.0,0.002770749447102259
1244,0.5367861193216151,5.0,2.5,0.002466968828645934
1245,0.5365177262619544,3.0,1.5,0.0025445948667558176
1246,0.5362494673988234,6.0,3.0,0.002452557777453746
1247,0.535981342665124,6.0,3.0,0.0024525789711956998
1248,0.5357133519937914,6.0,3.0,0.002658568874134549
1249,0.5354454953177946,4.0,2.0,0.0026981140500200646
1250,0.5351777725701358,5.0,2.5,0.002845199404151312
1251,0.5349101836838507,5.0,2.5,0.002837109969197107
1252,0.5346427285920088,3.0,1.5,0.0025959682973500874
1253,0.5343754072277128,6.0,3.0,0.0026401417740687196
1254,0.534108219524099,3.0,1.5,0.0025715395537138515
1255,0.533841165414337,5.0,2.5,0.002781650115669306
1256,0.5335742448316299,5.0,2.5,0.0026108762836416386
1257,0.5333074577092141,6.0,3.0,0.0024574016169312276
1258,0.5330408039803595,5.0,2.5,0.0027475838885376498
1259,0.5327742835783693,5.0,2.5,0.002644522646275748
1260,0.5325078964365801,6.0,3.0,0.002800292003334367
1261,0.5322416424883619,6.0,3.0,0.0028884269594813563
1262,0.5319755216671178,4.0,2.0,0.0027292268693314067
1263,0.5317095339062843,4.0,2.0,0.0026581999443338385
1264,0.5314436791393312,7.0,3.5,0.0027233566270608986
1265,0.5311779572997616,5.0,2.5,0.002916871245418276
1266,0.5309123683211118,7.0,3.5,0.0027194596248279724
1267,0.5306469121369513,8.0,4.0,0.002839085513925446
1268,0.5303815886808828,6.0,3.0,0.0028707743176658237
1269,0.5301163978865424,6.0,3.0,0.002904584788318191
1270,0.5298513396875991,6.0,3.0,0.002992633041659636
1271,0.5295864140177553,5.0,2.5,0.0031292594536872845
1272,0.5293216208107464,7.0,3.5,0.0032336903210463267
1273,0.5290569600003411,7.0,3.5,0.002912156541632222
1274,0.5287924315203409,4.0,2.0,0.0030399141668541623
1275,0.5285280353045808,6.0,3.0,0.0030254306682452026
1276,0.5282637712869286,7.0,3.5,0.0030684426651402777
1277,0.5279996394012851,7.0,3.5,0.0030146755617378013
1278,0.5277356395815845,5.0,2.5,0.0032871740367928786
1279,0.5274717717617938,7.0,3.5,0.0030026751164613026
1280,0.5272080358759129,9.0,4.5,0.0029626190978368477
1281,0.526944431857975,2.0,1.0,0.0032674758497159926
1282,0.5266809596420461,4.0,2.0,0.0033302658304039923
1283,0.5264176191622251,6.0,3.0,0.0033428499455164587
1284,0.526154410352644,6.0,3.0,0.0032601057837850283
1285,0.5258913331474677,8.0,4.0,0.0030703305968615624
1286,0.525628387480894,7.0,3.5,0.003395485554855051
1287,0.5253655732871536,6.0,3.0,0.003350744648237846
1288,0.5251028905005101,4.0,2.0,0.003285699238934155
1289,0.5248403390552598,7.0,3.5,0.003414592427268092
1290,0.5245779188857322,6.0,3.0,0.003329916943662933
1291,0.5243156299262894,7.0,3.5,0.0033066816508237804
1292,0.5240534721113264,7.0,3.5,0.003424746501592121
1293,0.5237914453752707,6.0,3.0,0.0032760052948391863
1294,0.523529549652583,4.0,2.0,0.0031690664190266813
1295,0.5232677848777567,5.0,2.5,0.003219531251649771
1296,0.5230061509853179,4.0,2.0,0.003179812001929219
1297,0.5227446479098252,3.0,1.5,0.003133423677978239
1298,0.5224832755858704,5.0,2.5,0.003002196865355862
1299,0.5222220339480774,5.0,2.5,0.002986433610120522
1300,0.5219609229311034,6.0,3.0,0.0030492482224612366
1301,0.5216999424696379,5.0,2.5,0.00281358503636771
1302,0.5214390924984031,8.0,4.0,0.0026700233648132
1303,0.521178372952154,5.0,2.5,0.0026765577995683998
1304,0.5209177837656779,6.0,3.0,0.002640355584111863
1305,0.520657324873795,6.0,3.0,0.0029160744337631125
1306,0.5203969962113582,5.0,2.5,0.002744321970136038
1307,0.5201367977132525,4.0,2.0,0.002667832894616627
1308,0.5198767293143959,4.0,2.0,0.002754249786791791
1309,0.5196167909497387,5.0,2.5,0.0028752864597897444
1310,0.5193569825542639,6.0,3.0,0.0027910638923224593
1311,0.5190973040629868,7.0,3.5,0.002909290670151157
1312,0.5188377554109553,5.0,2.5,0.0027872718303530875
1313,0.5185783365332499,7.0,3.5,0.0026469018772643594
1314,0.5183190473649834,4.0,2.0,0.0026445211616477797
1315,0.5180598878413009,7.0,3.5,0.0026360657096042165
1316,0.5178008578973803,7.0,3.5,0.0027627890989450473
1317,0.5175419574684316,6.0,3.0,0.002565147716751588
1318,0.5172831864896974,8.0,4.0,0.002627819871995598
1319,0.5170245448964526,6.0,3.0,0.002750638527130442
1320,0.5167660326240043,2.0,1.0,0.0027401799213008157
1321,0.5165076496076924,5.0,2.5,0.002742994680468525
1322,0.5162493957828885,6.0,3.0,0.0029437184277256684
1323,0.5159912710849971,7.0,3.5,0.00290419981182952
1324,0.5157332754494546,5.0,2.5,0.00297463937030573
1325,0.5154754088117299,5.0,2.5,0.002820780492953158
1326,0.5152176711073241,3.0,1.5,0.0027274275734089316
1327,0.5149600622717705,5.0,2.5,0.002690548878662022
1328,0.5147025822406346,6.0,3.0,0.00245506090561061
1329,0.5144452309495143,6.0,3.0,0.0026782195885399623
1330,0.5141880083340395,9.0,4.5,0.002581824455909165
1331,0.5139309143298726,7.0,3.5,0.002985390797922654
1332,0.5136739488727077,6.0,3.0,0.0028189238957462034
1333,0.5134171118982713,4.0,2.0,0.0027814151223615876
1334,0.5131604033423223,7.0,3.5,0.0026487575722525694
1335,0.5129038231406511,5.0,2.5,0.002667704240884632
1336,0.5126473712290808,5.0,2.5,0.0026762212470306883
1337,0.5123910475434663,6.0,3.0,0.0028004623591966395
1338,0.5121348520196947,4.0,2.0,0.0026781813658973467
1339,0.5118787845936849,7.0,3.5,0.0027061481652448753
1340,0.511622845201388,6.0,3.0,0.0027406997163780034
1341,0.5113670337787873,4.0,2.0,0.002922476500804935
1342,0.511111350261898,7.0,3.5,0.002830861526474889
1343,0.5108557945867671,8.0,4.0,0.0026598508187037494
1344,0.5106003666894737,6.0,3.0,0.0029264725772996567
1345,0.510345066506129,5.0,2.5,0.0029716645964487855
1346,0.510089893972876,7.0,3.5,0.0027629058714956044
1347,0.5098348490258896,5.0,2.5,0.0029549235897138714
1348,0.5095799316013767,7.0,3.5,0.002858863864426634
1349,0.5093251416355761,6.0,3.0,0.0029522108403034508
1350,0.5090704790647583,7.0,3.5,0.002882250433322042
1351,0.508815943825226,5.0,2.5,0.0027655800782875823
1352,0.5085615358533134,6.0,3.0,0.002598506447060832
1353,0.5083072550853868,5.0,2.5,0.002693712455885751
1354,0.5080531014578441,6.0,3.0,0.002713230134686455
1355,0.5077990749071152,9.0,4.5,0.0028689499611833265
1356,0.5075451753696616,6.0,3.0,0.0028579021396581083
1357,0.5072914027819768,6.0,3.0,0.0027039175063172088
1358,0.5070377570805858,8.0,4.0,0.002707678234770096
1359,0.5067842382020455,9.0,4.5,0.0027257839254369695
1360,0.5065308460829445,5.0,2.5,0.0026478333493495094
1361,0.506277580659903,6.0,3.0,0.0027327907128658676
1362,0.5060244418695731,6.0,3.0,0.0027767543102215444
1363,0.5057714296486383,6.0,3.0,0.0028507482978914465
1364,0.505518543933814,6.0,3.0,0.0029548033393387283
1365,0.5052657846618471,6.0,3.0,0.0027559403581212142
1366,0.5050131517695162,7.0,3.5,0.002807466433150694
1367,0.5047606451936315,7.0,3.5,0.0027335371020516114
1368,0.5045082648710347,7.0,3.5,0.0028030961412670355
1369,0.5042560107385993,5.0,2.5,0.0026217704124948276
1370,0.50400388273323,4.0,2.0,0.002604081552874829
1371,0.5037518807918635,6.0,3.0,0.002790795344792839
1372,0.5035000048514676,7.0,3.5,0.0026106529534860915
1373,0.5032482548490419,6.0,3.0,0.0026618704430958523
1374,0.5029966307216174,6.0,3.0,0.0027260402709777865
1375,0.5027451324062566,2.0,1.0,0.0026631515469801212
1376,0.5024937598400535,8.0,4.0,0.0025209590965615853
1377,0.5022425129601336,3.0,1.5,0.0026480666246996927
1378,0.5019913917036535,8.0,4.0,0.002588649206528706
1379,0.5017403960078016,5.0,2.5,0.002784500137370612
1380,0.5014895258097978,3.0,1.5,0.003005383527904217
1381,0.5012387810468929,8.0,4.0,0.002891993929432439
1382,0.5009881616563695,7.0,3.5,0.002787094439512917
1383,0.5007376675755414,5.0,2.5,0.0027817851256778728
1384,0.5004872987417537,5.0,2.5,0.002551174086152709
1385,0.5002370550923828,3.0,1.5,0.00264644464178543
1386,0.49998693656483667,4.0,2.0,0.0026453180883878043
1387,0.49973694309655425,5.0,2.5,0.0025450274208560584
1388,0.499487074625006,4.0,2.0,0.0024871157751684744
1389,0.4992373310876935,4.0,2.0,0.0026748517922325324
1390,0.49898771242214973,6.0,3.0,0.002641562369618831
1391,0.4987382185659387,6.0,3.0,0.0028768766072711774
1392,0.4984888494566558,8.0,4.0,0.0028124126209877432
1393,0.4982396050319275,4.0,2.0,0.002525530336591016
1394,0.49799048522941153,7.0,3.5,0.002619835244591481
1395,0.49774148998679685,7.0,3.5,0.0026142064014649286
1396,0.4974926192418035,5.0,2.5,0.00250250976649113
1397,0.49724387293218264,5.0,2.5,0.0026226068723813763
1398,0.49699525099571656,6.0,3.0,0.002439640511459272
1399,0.49674675337021873,6.0,3.0,0.0026188109494147023
1400,0.49649837999353363,6.0,3.0,0.00250621624024851
1401,0.4962501308035369,8.0,4.0,0.002709992458944076
1402,0.4960020057381352,8.0,4.0,0.002508360433525273
1403,0.49575400473526615,7.0,3.5,0.0024892935406283607
1404,0.49550612773289854,6.0,3.0,0.0025195634162186514
1405,0.4952583746690321,8.0,4.0,0.0024576313858519173
1406,0.4950107454816976,5.0,2.5,0.002531735869789762
1407,0.4947632401089568,6.0,3.0,0.0023359774280938186
1408,0.49451585848890234,5.0,2.5,0.0024499238799658737
1409,0.49426860055965793,4.0,2.0,0.0025241648508901042
1410,0.49402146625937815,6.0,3.0,0.002725183265283704
1411,0.4937744555262485,4.0,2.0,0.0027713313678811705
1412,0.4935275682984854,7.0,3.5,0.0028003499803266356
1413,0.49328080451433615,5.0,2.5,0.0026838777916106797
1414,0.493034164112079,6.0,3.0,0.0026635072134169086
1415,0.492787647030023,8.0,4.0,0.0025581744935230487
1416,0.492541253206508,4.0,2.0,0.0029107794742698648
1417,0.4922949825799048,3.0,1.5,0.002644790892455993
1418,0.49204883508861486,6.0,3.0,0.002590088082277881
1419,0.49180281067107057,7.0,3.5,0.0026423272808148925
1420,0.49155690926573503,2.0,1.0,0.002591158429360283
1421,0.49131113081110217,8.0,4.0,0.0028360014932695774
1422,0.49106547524569666,5.0,2.5,0.0026618919995546873
1423,0.4908199425080738,8.0,4.0,0.002587183153456343
1424,0.4905745325368198,5.0,2.5,0.002711689298240734
1425,0.49032924527055144,6.0,3.0,0.0026334840386906372
1426,0.4900840806479162,7.0,3.5,0.002636090331112168
1427,0.48983903860759226,5.0,2.5,0.00270613177130664
1428,0.4895941190882885,4.0,2.0,0.002861728740057775
1429,0.48934932202874437,9.0,4.5,0.002900466335371935
1430,0.48910464736773,5.0,2.5,0.0028823511748175537
1431,0.4888600950440462,5.0,2.5,0.002980015686979251
1432,0.4886156649965242,9.0,4.5,0.0028198431405637944
1433,0.48837135716402597,7.0,3.5,0.002876325924215572
1434,0.488127171485444,4.0,2.0,0.0029034464839579805
1435,0.4878831078997013,7.0,3.5,0.0029113273721720493
1436,0.4876391663457515,4.0,2.0,0.0026891637618453906
1437,0.4873953467625787,4.0,2.0,0.002897123485537512
1438,0.4871516490891974,5.0,2.5,0.0027586406456040487
1439,0.4869080732646528,7.0,3.5,0.0027385869406030645
1440,0.4866646192280205,7.0,3.5,0.002754349826968142
1441,0.4864212869184065,7.0,3.5,0.0030049713825740453
1442,0.48617807627494736,8.0,4.0,0.0030300450644322806
1443,0.4859349872368099,4.0,2.0,0.003074618642484503
1444,0.48569201974319154,7.0,3.5,0.002932785280780601
1445,0.48544917373331997,6.0,3.0,0.0029083187670247363
1446,0.48520644914645333,6.0,3.0,0.0030456195439078977
1447,0.48496384592188013,6.0,3.0,0.0030166752759500275
1448,0.48472136399891924,7.0,3.5,0.003177560498006642
1449,0.4844790033169198,6.0,3.0,0.0029828043185573605
1450,0.4842367638152614,3.0,1.5,0.003130033591629139
1451,0.48399464543335374,7.0,3.5,0.0032732184623767225
1452,0.4837526481106371,6.0,3.0,0.0031963387702126055
1453,0.4835107717865818,6.0,3.0,0.0033766566795696107
1454,0.48326901640068853,8.0,4.0,0.0030566545632401748
1455,0.48302738189248823,8.0,4.0,0.0032816143480262584
1456,0.482785868201542,6.0,3.0,0.0031376693241431243
1457,0.48254447526744126,6.0,3.0,0.003311814560022737
1458,0.48230320302980756,9.0,4.5,0.0032411877840890415
1459,0.48206205142829267,6.0,3.0,0.0032876999992212013
1460,0.48182102040257857,4.0,2.0,0.0030409630654113632
1461,0.4815801098923773,5.0,2.5,0.003523226844679032
1462,0.48133931983743117,8.0,4.0,0.003289657930976578
1463,0.48109865017751247,6.0,3.0,0.003403111616748252
1464,0.48085810085242375,7.0,3.5,0.003230162376670965
1465,0.48061767180199755,6.0,3.0,0.003410805870911905
1466,0.48037736296609657,5.0,2.5,0.0033343091893142888
1467,0.48013717428461355,7.0,3.5,0.0032944237567218287
1468,0.4798971056974713,6.0,3.0,0.0033298751449079384
1469,0.4796571571446226,4.0,2.0,0.003185560919144856
1470,0.4794173285660503,7.0,3.5,0.0031287338817492126
1471,0.47917761990176727,5.0,2.5,0.0033419695536472966
1472,0.47893803109181643,7.0,3.5,0.0032909458968788385
1473,0.47869856207627054,5.0,2.5,0.003184989096064653
1474,0.47845921279523246,7.0,3.5,0.0031663555286026426
1475,0.47821998318883485,7.0,3.5,0.0032449560622418564
1476,0.4779808731972405,4.0,2.0,0.0033380769519135356
1477,0.4777418827606419,10.0,5.0,0.003327277102507651
1478,0.4775030118192616,6.0,3.0,0.0033454089904470102
1479,0.47726426031335195,7.0,3.5,0.003141223146979298
1480,0.4770256281831953,5.0,2.5,0.003317153691646776
1481,0.47678711536910373,8.0,4.0,0.003127794973552227
1482,0.4765487218114192,8.0,4.0,0.003142840667694275
1483,0.47631044745051354,9.0,4.5,0.0032201342337897848
1484,0.4760722922267883,3.0,1.5,0.002967216818859535
1485,0.475834256080675,4.0,2.0,0.0031579651676916652
1486,0.47559633895263465,6.0,3.0,0.003054936127071934
1487,0.47535854078315837,5.0,2.5,0.0029374419947687004
1488,0.47512086151276683,6.0,3.0,0.002958948990064008
1489,0.4748833010820105,5.0,2.5,0.0030083658349966363
1490,0.47464585943146953,5.0,2.5,0.003157555182863559
1491,0.4744085365017538,6.0,3.0,0.0030126138856368407
1492,0.47417133223350294,7.0,3.5,0.002795557182315471
1493,0.4739342465673862,6.0,3.0,0.0027523195247964134
1494,0.4736972794441025,6.0,3.0,0.0027334467601031064
1495,0.4734604308043805,5.0,2.5,0.002656562151387334
1496,0.47322370058897834,6.0,3.0,0.002771671508505408
1497,0.4729870887386839,6.0,3.0,0.0025966161228383757
1498,0.47275059519431456,6.0,3.0,0.0026869116229603866
1499,0.47251421989671744,5.0,2.5,0.002544029346733753
1500,0.4722779627867691,4.0,2.0,0.0026262161175587347
1501,0.47204182380537574,6.0,3.0,0.002619512912019023
1502,0.47180580289347307,9.0,4.5,0.002568058613854061
1503,0.47156989999202636,7.0,3.5,0.0024028598864762377
1504,0.4713341150420304,7.0,3.5,0.0023627152603252657
1505,0.4710984479845094,8.0,4.0,0.0025691503063509508
1506,0.4708628987605172,8.0,4.0,0.0026245784709629204
1507,0.47062746731113697,8.0,4.0,0.0023337252850511242
1508,0.47039215357748143,6.0,3.0,0.0024689839056892585
1509,0.4701569575006927,6.0,3.0,0.0023336078535898456
1510,0.4699218790219424,8.0,4.0,0.0025497796015614377
1511,0.46968691808243146,6.0,3.0,0.0024725391516195877
1512,0.4694520746233903,7.0,3.5,0.002570806913842846
1513,0.4692173485860786,7.0,3.5,0.002475781512912363
1514,0.4689827399117856,7.0,3.5,0.0026319659587794118
