episode,epsilon,total_reward,avg_reward,avg_loss,steps
1035,0.5959315794179285,1.0,0.5,0.0022369967034319414,[]
1036,0.5956336136282195,0.0,0.0,0.0018994134122372738,[]
1037,0.5953357968214055,1.0,0.5,0.0020070823431680247,[]
1038,0.5950381289229948,0.0,0.0,0.0019843643138717326,[]
1039,0.5947406098585333,0.0,0.0,0.002584980600430364,[]
1040,0.594443239553604,0.0,0.0,0.0020907672369919186,[]
1041,0.5941460179338273,1.0,0.5,0.002596628225874156,[]
1042,0.5938489449248604,0.0,0.0,0.0024369760572777264,[]
1043,0.593552020452398,1.0,0.5,0.0022156315348443706,[]
1044,0.5932552444421718,1.0,0.5,0.0022748587184053446,[]
1045,0.5929586168199508,0.0,0.0,0.00206190179434738,[]
1046,0.5926621375115408,0.0,0.0,0.0019925449623925877,[]
1047,0.5923658064427851,0.0,0.0,0.0021310202966144842,[]
1048,0.5920696235395638,0.0,0.0,0.0019681408226356976,[]
1049,0.5917735887277941,0.0,0.0,0.0018353297929778428,[]
1050,0.5914777019334302,2.0,1.0,0.001690565291958462,[]
1051,0.5911819630824635,1.0,0.5,0.001621303409504305,[]
1052,0.5908863721009223,0.0,0.0,0.0017959904970069017,[]
1053,0.5905909289148719,0.0,0.0,0.0019261886002329576,[]
1054,0.5902956334504145,0.0,0.0,0.001715800623891742,[]
1055,0.5900004856336893,1.0,0.5,0.0017945933139916243,[]
1056,0.5897054853908725,0.0,0.0,0.001931063968804665,[]
1057,0.5894106326481772,0.0,0.0,0.002129360526700371,[]
1058,0.5891159273318531,0.0,0.0,0.002071022146847099,[]
1059,0.5888213693681873,0.0,0.0,0.0018232247801331272,[]
1060,0.5885269586835032,1.0,0.5,0.0017545921079415295,[]
1061,0.5882326952041615,0.0,0.0,0.002022457693071504,[]
1062,0.5879385788565595,0.0,0.0,0.0021864470848647344,[]
1063,0.5876446095671313,0.0,0.0,0.0017991697905485385,[]
1064,0.5873507872623477,1.0,0.5,0.0017185292141844652,[]
1065,0.5870571118687166,1.0,0.5,0.0017371852627755808,[]
1066,0.5867635833127822,0.0,0.0,0.001673229968873784,[]
1067,0.5864702015211258,1.0,0.5,0.0016965192815821086,[]
1068,0.5861769664203653,2.0,1.0,0.0018699191548928087,[]
1069,0.5858838779371551,0.0,0.0,0.0020320772765470402,[]
1070,0.5855909359981866,0.0,0.0,0.0018593020398735202,[]
1071,0.5852981405301875,0.0,0.0,0.0018153329832213266,[]
1072,0.5850054914599224,1.0,0.5,0.002272216136667079,[]
1073,0.5847129887141925,1.0,0.5,0.002363366866151669,[]
1074,0.5844206322198354,3.0,1.5,0.0018809589874997203,[]
1075,0.5841284219037255,1.0,0.5,0.0018689919924197186,[]
1076,0.5838363576927736,1.0,0.5,0.0018536331542002569,[]
1077,0.5835444395139273,1.0,0.5,0.0017095781270680683,[]
1078,0.5832526672941704,0.0,0.0,0.0016825233925400035,[]
1079,0.5829610409605233,1.0,0.5,0.0018786753625110058,[]
1080,0.582669560440043,1.0,0.5,0.0017598827239791196,[]
1081,0.582378225659823,1.0,0.5,0.0018687901120366796,[]
1082,0.5820870365469931,1.0,0.5,0.001848296447008449,[]
1083,0.5817959930287196,2.0,1.0,0.0017867369641317054,[]
1084,0.5815050950322053,1.0,0.5,0.001949134882722449,[]
1085,0.5812143424846892,2.0,1.0,0.001882124738435128,[]
1086,0.5809237353134469,1.0,0.5,0.001987173093699052,[]
1087,0.5806332734457902,0.0,0.0,0.0018837581342086196,[]
1088,0.5803429568090673,1.0,0.5,0.0020000614880284827,[]
1089,0.5800527853306628,0.0,0.0,0.0021669657448572773,[]
1090,0.5797627589379976,1.0,0.5,0.0020669950272089667,[]
1091,0.5794728775585286,2.0,1.0,0.0020933074530746255,[]
1092,0.5791831411197493,1.0,0.5,0.002010761274307567,[]
1093,0.5788935495491895,1.0,0.5,0.0022567444228999583,[]
1094,0.5786041027744149,2.0,1.0,0.0018743200601810323,[]
1095,0.5783148007230277,0.0,0.0,0.0018280120552351166,[]
1096,0.5780256433226661,1.0,0.5,0.002092912303134134,[]
1097,0.5777366305010049,1.0,0.5,0.001972548250009173,[]
1098,0.5774477621857544,0.0,0.0,0.0019675941665523817,[]
1099,0.5771590383046616,0.0,0.0,0.0019802905709782083,[]
1100,0.5768704587855094,0.0,0.0,0.0020397331766019177,[]
1101,0.5765820235561167,2.0,1.0,0.0020519866616398627,[]
1102,0.5762937325443386,0.0,0.0,0.0019541448470304854,[]
1103,0.5760055856780665,1.0,0.5,0.0018883085921905668,[]
1104,0.5757175828852275,0.0,0.0,0.0017755962163209914,[]
1105,0.5754297240937849,0.0,0.0,0.0021715622829339867,[]
1106,0.5751420092317381,0.0,0.0,0.0019675076446895087,[]
1107,0.5748544382271222,1.0,0.5,0.0020233707698727294,[]
1108,0.5745670110080087,0.0,0.0,0.0018560271627003594,[]
1109,0.5742797275025047,1.0,0.5,0.001930228903823133,[]
1110,0.5739925876387535,1.0,0.5,0.0020504405441793745,[]
1111,0.5737055913449342,1.0,0.5,0.0019397869688691572,[]
1112,0.5734187385492617,0.0,0.0,0.0018450987388912057,[]
1113,0.5731320291799872,0.0,0.0,0.0018368889776424371,[]
1114,0.5728454631653972,1.0,0.5,0.001857362185837701,[]
1115,0.5725590404338146,0.0,0.0,0.0017467819775421438,[]
1116,0.5722727609135977,0.0,0.0,0.0017631725519562937,[]
1117,0.571986624533141,0.0,0.0,0.0016618332912081055,[]
1118,0.5717006312208744,0.0,0.0,0.001576850528113677,[]
1119,0.571414780905264,1.0,0.5,0.0016162501112557948,[]
1120,0.5711290735148113,0.0,0.0,0.0017375086836649903,[]
1121,0.570843508978054,1.0,0.5,0.0019291749344639746,[]
1122,0.570558087223565,1.0,0.5,0.0018725101690506563,[]
1123,0.5702728081799533,1.0,0.5,0.0017283586879161053,[]
1124,0.5699876717758634,0.0,0.0,0.0017837823619733433,[]
1125,0.5697026779399755,0.0,0.0,0.0017571294279436448,[]
1126,0.5694178266010056,0.0,0.0,0.0019603802051694533,[]
1127,0.5691331176877051,0.0,0.0,0.0018019914293628452,[]
1128,0.5688485511288613,1.0,0.5,0.0019181394133816606,[]
1129,0.5685641268532969,1.0,0.5,0.0019961306279791253,[]
1130,0.5682798447898704,0.0,0.0,0.0018018626404227688,[]
1131,0.5679957048674754,0.0,0.0,0.0017174482910195365,[]
1132,0.5677117070150417,0.0,0.0,0.0016609383498351754,[]
1133,0.5674278511615342,0.0,0.0,0.0017988598903840673,[]
1134,0.5671441372359535,2.0,1.0,0.0019543050647813026,[]
1135,0.5668605651673355,2.0,1.0,0.0018129708089899006,[]
1136,0.5665771348847519,0.0,0.0,0.001809237434395722,[]
1137,0.5662938463173096,0.0,0.0,0.0022587658095705723,[]
1138,0.5660106993941509,0.0,0.0,0.002434821091592312,[]
1139,0.5657276940444539,1.0,0.5,0.002352953513452251,[]
1140,0.5654448301974317,1.0,0.5,0.002216981925136809,[]
1141,0.5651621077823331,1.0,0.5,0.0025415460279743585,[]
1142,0.564879526728442,2.0,1.0,0.002286844461175081,[]
1143,0.5645970869650778,0.0,0.0,0.002536865021601053,[]
1144,0.5643147884215953,2.0,1.0,0.00256091739816059,[]
1145,0.5640326310273845,0.0,0.0,0.0025237263530392996,[]
1146,0.5637506147118709,1.0,0.5,0.0028967745487378646,[]
1147,0.563468739404515,1.0,0.5,0.002537939278408885,[]
1148,0.5631870050348128,0.0,0.0,0.002430659070627631,[]
1149,0.5629054115322955,1.0,0.5,0.002207146371365525,[]
1150,0.5626239588265294,1.0,0.5,0.0020746049864516993,[]
1151,0.5623426468471161,2.0,1.0,0.0022192184070757193,[]
1152,0.5620614755236926,0.0,0.0,0.002477591804844061,[]
1153,0.5617804447859307,1.0,0.5,0.0028548805126255112,[]
1154,0.5614995545635377,1.0,0.5,0.002838683608320675,[]
1155,0.561218804786256,0.0,0.0,0.002629769773837844,[]
1156,0.5609381953838629,1.0,0.5,0.0026431844199708266,[]
1157,0.560657726286171,1.0,0.5,0.0028398190044598387,[]
1158,0.560377397423028,1.0,0.5,0.002554791361575813,[]
1159,0.5600972087243165,1.0,0.5,0.0026617181638721376,[]
1160,0.5598171601199543,1.0,0.5,0.0027791314444870555,[]
1161,0.5595372515398943,0.0,0.0,0.002697856782220437,[]
1162,0.5592574829141244,0.0,0.0,0.002694775598855423,[]
1163,0.5589778541726673,0.0,0.0,0.002603009894623288,[]
1164,0.558698365245581,1.0,0.5,0.002689734325394966,[]
1165,0.5584190160629583,0.0,0.0,0.0028779954525608837,[]
1166,0.5581398065549269,0.0,0.0,0.0025758782491487053,[]
1167,0.5578607366516495,1.0,0.5,0.002566020593180188,[]
1168,0.5575818062833237,1.0,0.5,0.002605142992355728,[]
1169,0.557303015380182,1.0,0.5,0.0028615756322895843,[]
1170,0.557024363872492,0.0,0.0,0.0026248985763439644,[]
1171,0.5567458516905558,0.0,0.0,0.002493496053918664,[]
1172,0.5564674787647106,0.0,0.0,0.0023106976946915634,[]
1173,0.5561892450253283,1.0,0.5,0.0023222670772312477,[]
1174,0.5559111504028157,0.0,0.0,0.0023886324953387625,[]
1175,0.5556331948276143,0.0,0.0,0.0020510650307239433,[]
1176,0.5553553782302005,0.0,0.0,0.0024215315432853197,[]
1177,0.5550777005410855,1.0,0.5,0.002197843785314555,[]
1178,0.554800161690815,0.0,0.0,0.0019731256975293425,[]
1179,0.5545227616099696,2.0,1.0,0.0022667809572469977,[]
1180,0.5542455002291646,2.0,1.0,0.0022569882326310365,[]
1181,0.55396837747905,0.0,0.0,0.00215122564072122,[]
1182,0.5536913932903106,0.0,0.0,0.002202683909064425,[]
1183,0.5534145475936655,0.0,0.0,0.002128922043318328,[]
1184,0.5531378403198687,0.0,0.0,0.002163829256397938,[]
1185,0.5528612713997088,1.0,0.5,0.002454629771943603,[]
1186,0.5525848407640089,0.0,0.0,0.0023186786062017613,[]
1187,0.552308548343627,1.0,0.5,0.0022982806991785763,[]
1188,0.5520323940694551,2.0,1.0,0.0021229759571308802,[]
1189,0.5517563778724205,1.0,0.5,0.0022912991378689187,[]
1190,0.5514804996834843,2.0,1.0,0.0022306471028631287,[]
1191,0.5512047594336427,0.0,0.0,0.0021415544097544625,[]
1192,0.5509291570539259,1.0,0.5,0.002125813219338722,[]
1193,0.550653692475399,0.0,0.0,0.0019218861593149736,[]
1194,0.5503783656291613,0.0,0.0,0.0020265826307669546,[]
1195,0.5501031764463468,0.0,0.0,0.0021924101210398866,[]
1196,0.5498281248581236,0.0,0.0,0.001849664367452663,[]
1197,0.5495532107956945,0.0,0.0,0.0019718608778202906,[]
1198,0.5492784341902968,1.0,0.5,0.0019461328856414184,[]
1199,0.5490037949732016,1.0,0.5,0.002079673607035407,[]
1200,0.548729293075715,2.0,1.0,0.002100512235525197,[]
1201,0.5484549284291772,0.0,0.0,0.0023931050383751945,[]
1202,0.5481807009649626,1.0,0.5,0.0022716500889509916,[]
1203,0.5479066106144802,1.0,0.5,0.0023315241265143933,[]
1204,0.547632657309173,0.0,0.0,0.0021427105674021213,[]
1205,0.5473588409805185,0.0,0.0,0.0019246622264784362,[]
1206,0.5470851615600282,3.0,1.5,0.001987491681481645,[]
1207,0.5468116189792482,1.0,0.5,0.002112403427641506,[]
1208,0.5465382131697586,0.0,0.0,0.0020560346768304172,[]
1209,0.5462649440631737,0.0,0.0,0.00196140211724144,[]
1210,0.5459918115911422,0.0,0.0,0.0021617538703139873,[]
1211,0.5457188156853466,1.0,0.5,0.002309158946653562,[]
1212,0.545445956277504,1.0,0.5,0.0023437121143797413,[]
1213,0.5451732332993653,0.0,0.0,0.0023495168400196626,[]
1214,0.5449006466827157,0.0,0.0,0.002244409639804092,[]
1215,0.5446281963593743,1.0,0.5,0.0021946250846875564,[]
1216,0.5443558822611947,0.0,0.0,0.0021868053631624207,[]
1217,0.5440837043200641,0.0,0.0,0.0025027689983835445,[]
1218,0.5438116624679041,0.0,0.0,0.002233889037244288,[]
1219,0.5435397566366702,0.0,0.0,0.0024066126266760485,[]
1220,0.5432679867583519,0.0,0.0,0.002542518973766294,[]
1221,0.5429963527649727,0.0,0.0,0.002250137074900392,[]
1222,0.5427248545885902,2.0,1.0,0.0019492886889825708,[]
1223,0.5424534921612959,0.0,0.0,0.0018871340744330415,[]
1224,0.5421822654152153,1.0,0.5,0.001836337483088885,[]
1225,0.5419111742825077,0.0,0.0,0.002108062571080934,[]
1226,0.5416402186953665,1.0,0.5,0.001889321277100992,[]
1227,0.5413693985860188,0.0,0.0,0.0020322123589825683,[]
1228,0.5410987138867258,0.0,0.0,0.002141441819341188,[]
1229,0.5408281645297824,0.0,0.0,0.0022174472613759075,[]
1230,0.5405577504475175,0.0,0.0,0.002359410384753054,[]
1231,0.5402874715722938,0.0,0.0,0.0025023322146652,[]
1232,0.5400173278365077,0.0,0.0,0.002537386387619855,[]
1233,0.5397473191725894,1.0,0.5,0.0027146972562020113,[]
1234,0.5394774455130031,2.0,1.0,0.002527892902476846,[]
1235,0.5392077067902467,1.0,0.5,0.0026085152262489177,[]
1236,0.5389381029368515,1.0,0.5,0.00242552647525112,[]
1237,0.5386686338853831,1.0,0.5,0.002706212225104017,[]
1238,0.5383992995684405,1.0,0.5,0.0026705938005553826,[]
1239,0.5381300999186562,0.0,0.0,0.0026226422342837657,[]
1240,0.537861034868697,1.0,0.5,0.0023588421598209866,[]
1241,0.5375921043512626,1.0,0.5,0.002444069395839636,[]
1242,0.537323308299087,1.0,0.5,0.0024445289621196154,[]
1243,0.5370546466449375,1.0,0.5,0.002325513174374854,[]
1244,0.5367861193216151,0.0,0.0,0.0025620723547347423,[]
1245,0.5365177262619544,2.0,1.0,0.0026364035575118447,[]
1246,0.5362494673988234,1.0,0.5,0.002461575004105855,[]
1247,0.535981342665124,0.0,0.0,0.0025145659162496615,[]
1248,0.5357133519937914,0.0,0.0,0.0025560226384550334,[]
1249,0.5354454953177946,0.0,0.0,0.0024256424694820973,[]
1250,0.5351777725701358,1.0,0.5,0.002426188424495714,[]
1251,0.5349101836838507,1.0,0.5,0.002397213913583463,[]
1252,0.5346427285920088,1.0,0.5,0.002404464010947517,[]
1253,0.5343754072277128,2.0,1.0,0.0024344057835904613,[]
1254,0.534108219524099,0.0,0.0,0.0024553897007301984,[]
1255,0.533841165414337,0.0,0.0,0.0024883526498784446,[]
1256,0.5335742448316299,1.0,0.5,0.002092807917922203,[]
1257,0.5333074577092141,0.0,0.0,0.00209752654681714,[]
1258,0.5330408039803595,1.0,0.5,0.0024494336962067923,[]
1259,0.5327742835783693,1.0,0.5,0.0023418195450046497,[]
1260,0.5325078964365801,0.0,0.0,0.0020852137776091696,[]
1261,0.5322416424883619,0.0,0.0,0.0020563581707288645,[]
1262,0.5319755216671178,2.0,1.0,0.002250404389092832,[]
1263,0.5317095339062843,0.0,0.0,0.0020991425355064816,[]
1264,0.5314436791393312,1.0,0.5,0.0020105481565198197,[]
1265,0.5311779572997616,1.0,0.5,0.002017603217474451,[]
1266,0.5309123683211118,2.0,1.0,0.0020621601670115655,[]
1267,0.5306469121369513,0.0,0.0,0.0018647862224107875,[]
1268,0.5303815886808828,0.0,0.0,0.0019135222464267696,[]
1269,0.5301163978865424,1.0,0.5,0.002084772099873849,[]
1270,0.5298513396875991,0.0,0.0,0.0020365552437890855,[]
1271,0.5295864140177553,0.0,0.0,0.00201165207062981,[]
1272,0.5293216208107464,1.0,0.5,0.0019308094321916411,[]
1273,0.5290569600003411,1.0,0.5,0.0018883194272140307,[]
1274,0.5287924315203409,0.0,0.0,0.0017914452914348138,[]
1275,0.5285280353045808,0.0,0.0,0.0017697451844911223,[]
1276,0.5282637712869286,0.0,0.0,0.001727040219286989,[]
1277,0.5279996394012851,1.0,0.5,0.001729768359301878,[]
1278,0.5277356395815845,0.0,0.0,0.001777527937915043,[]
1279,0.5274717717617938,1.0,0.5,0.0017535760784189085,[]
1280,0.5272080358759129,1.0,0.5,0.0016355307847594044,[]
1281,0.526944431857975,1.0,0.5,0.0018485703188759674,[]
1282,0.5266809596420461,1.0,0.5,0.0016404111211055091,[]
1283,0.5264176191622251,0.0,0.0,0.0016872027907187917,[]
1284,0.526154410352644,1.0,0.5,0.0015171470799915758,[]
1285,0.5258913331474677,0.0,0.0,0.001760912610417498,[]
1286,0.525628387480894,0.0,0.0,0.0018080041241565986,[]
1287,0.5253655732871536,0.0,0.0,0.0021540648937557957,[]
1288,0.5251028905005101,0.0,0.0,0.0021053082230667185,[]
1289,0.5248403390552598,0.0,0.0,0.0018913671143984954,[]
1290,0.5245779188857322,0.0,0.0,0.0018625688079711316,[]
1291,0.5243156299262894,0.0,0.0,0.0018102521650559668,[]
1292,0.5240534721113264,1.0,0.5,0.0018564385248880301,[]
1293,0.5237914453752707,0.0,0.0,0.0019851881689724646,[]
1294,0.523529549652583,2.0,1.0,0.001848708061068984,[]
1295,0.5232677848777567,0.0,0.0,0.001878435774789458,[]
1296,0.5230061509853179,1.0,0.5,0.0018171342834830285,[]
1297,0.5227446479098252,1.0,0.5,0.0020101580110245517,[]
1298,0.5224832755858704,0.0,0.0,0.0019150110972779137,[]
1299,0.5222220339480774,2.0,1.0,0.0017875089638567131,[]
1300,0.5219609229311034,1.0,0.5,0.0018892241538768367,[]
1301,0.5216999424696379,1.0,0.5,0.002265741324102107,[]
1302,0.5214390924984031,0.0,0.0,0.0021853990870295092,[]
1303,0.521178372952154,0.0,0.0,0.001997972377243319,[]
1304,0.5209177837656779,1.0,0.5,0.0019309019422092076,[]
1305,0.520657324873795,0.0,0.0,0.0022131526749581097,[]
1306,0.5203969962113582,1.0,0.5,0.001975167063480642,[]
1307,0.5201367977132525,2.0,1.0,0.0021272808613554974,[]
1308,0.5198767293143959,0.0,0.0,0.001966829926823266,[]
1309,0.5196167909497387,0.0,0.0,0.0021453229314647615,[]
1310,0.5193569825542639,1.0,0.5,0.0021137033509356635,[]
1311,0.5190973040629868,2.0,1.0,0.0019947609465037074,[]
1312,0.5188377554109553,0.0,0.0,0.0019342006051946165,[]
1313,0.5185783365332499,0.0,0.0,0.002102612831180782,[]
1314,0.5183190473649834,0.0,0.0,0.0018985478807007894,[]
1315,0.5180598878413009,0.0,0.0,0.0020557811333232427,[]
1316,0.5178008578973803,0.0,0.0,0.001998793346990299,[]
1317,0.5175419574684316,1.0,0.5,0.001831675187734488,[]
1318,0.5172831864896974,0.0,0.0,0.001763669143879919,[]
1319,0.5170245448964526,0.0,0.0,0.001549828357612049,[]
1320,0.5167660326240043,1.0,0.5,0.0015422148265809353,[]
1321,0.5165076496076924,0.0,0.0,0.0015522401213612673,[]
1322,0.5162493957828885,1.0,0.5,0.0016747100995520927,[]
1323,0.5159912710849971,0.0,0.0,0.0017265070569036263,[]
1324,0.5157332754494546,0.0,0.0,0.0017259929449729887,[]
1325,0.5154754088117299,0.0,0.0,0.0018795574096397364,[]
1326,0.5152176711073241,1.0,0.5,0.0018025788448617927,[]
1327,0.5149600622717705,1.0,0.5,0.0014604809553462213,[]
1328,0.5147025822406346,0.0,0.0,0.0014139701865081276,[]
1329,0.5144452309495143,0.0,0.0,0.0016165062296204268,[]
1330,0.5141880083340395,1.0,0.5,0.0015398423274746165,[]
1331,0.5139309143298726,0.0,0.0,0.0014090516359595183,[]
1332,0.5136739488727077,2.0,1.0,0.001513865449898211,[]
1333,0.5134171118982713,0.0,0.0,0.0015475771057286434,[]
1334,0.5131604033423223,1.0,0.5,0.0015189677357972998,[]
1335,0.5129038231406511,1.0,0.5,0.0013473867163494495,[]
1336,0.5126473712290808,1.0,0.5,0.0013297861912620387,[]
1337,0.5123910475434663,0.0,0.0,0.0015303990284779242,[]
1338,0.5121348520196947,0.0,0.0,0.0014544884955310928,[]
1339,0.5118787845936849,1.0,0.5,0.0014707381634174713,[]
1340,0.511622845201388,0.0,0.0,0.0013721253797744533,[]
1341,0.5113670337787873,1.0,0.5,0.0015440641754373376,[]
1342,0.511111350261898,3.0,1.5,0.0013977886862370985,[]
1343,0.5108557945867671,0.0,0.0,0.0014423092498743375,[]
1344,0.5106003666894737,0.0,0.0,0.0014583219251029992,[]
1345,0.510345066506129,0.0,0.0,0.0015753228301348698,[]
1346,0.510089893972876,0.0,0.0,0.0015378659853013232,[]
1347,0.5098348490258896,0.0,0.0,0.0016054565755101585,[]
1348,0.5095799316013767,0.0,0.0,0.0017110305331880227,[]
1349,0.5093251416355761,1.0,0.5,0.0018193393516620355,[]
1350,0.5090704790647583,0.0,0.0,0.0013246637863007242,[]
1351,0.508815943825226,0.0,0.0,0.001403729164989532,[]
1352,0.5085615358533134,1.0,0.5,0.0013332277293998881,[]
1353,0.5083072550853868,1.0,0.5,0.0012790811774487207,[]
1354,0.5080531014578441,0.0,0.0,0.0013285971332308172,[]
1355,0.5077990749071152,1.0,0.5,0.0014946700857918975,[]
1356,0.5075451753696616,0.0,0.0,0.0015261289319356106,[]
1357,0.5072914027819768,0.0,0.0,0.0014702895275383655,[]
1358,0.5070377570805858,2.0,1.0,0.0015164557611569763,[]
1359,0.5067842382020455,0.0,0.0,0.0013880362949566915,[]
1360,0.5065308460829445,1.0,0.5,0.0013550883813046052,[]
1361,0.506277580659903,2.0,1.0,0.0014743667203999523,[]
1362,0.5060244418695731,0.0,0.0,0.00147718674420113,[]
1363,0.5057714296486383,0.0,0.0,0.0013181334263728266,[]
1364,0.505518543933814,1.0,0.5,0.0013886965542665817,[]
1365,0.5052657846618471,0.0,0.0,0.0015992007206659764,[]
1366,0.5050131517695162,1.0,0.5,0.0013947236528786431,[]
1367,0.5047606451936315,0.0,0.0,0.0014222453488868527,[]
1368,0.5045082648710347,2.0,1.0,0.0013948471866647846,[]
1369,0.5042560107385993,1.0,0.5,0.0013475899590412155,[]
1370,0.50400388273323,0.0,0.0,0.0013022509187742668,[]
1371,0.5037518807918635,1.0,0.5,0.0013173995107562016,[]
1372,0.5035000048514676,0.0,0.0,0.0013999116626135738,[]
1373,0.5032482548490419,0.0,0.0,0.0013123381496240785,[]
1374,0.5029966307216174,1.0,0.5,0.0012906812336794765,[]
1375,0.5027451324062566,1.0,0.5,0.0012789813026652804,[]
1376,0.5024937598400535,1.0,0.5,0.0011304520813116272,[]
1377,0.5022425129601336,0.0,0.0,0.0012384446937773776,[]
1378,0.5019913917036535,1.0,0.5,0.0012756050893221983,[]
1379,0.5017403960078016,1.0,0.5,0.0012353478590791513,[]
1380,0.5014895258097978,0.0,0.0,0.0012304657323485505,[]
1381,0.5012387810468929,0.0,0.0,0.0013181108751034896,[]
1382,0.5009881616563695,0.0,0.0,0.0014446242572739721,[]
1383,0.5007376675755414,0.0,0.0,0.001312106225273705,[]
1384,0.5004872987417537,0.0,0.0,0.0011897045157716743,[]
1385,0.5002370550923828,1.0,0.5,0.0011601402231359056,[]
1386,0.49998693656483667,1.0,0.5,0.0011845841891564696,[]
1387,0.49973694309655425,1.0,0.5,0.0012201279449176841,[]
1388,0.499487074625006,1.0,0.5,0.0012143107807579716,[]
1389,0.4992373310876935,1.0,0.5,0.001219196996285713,[]
1390,0.49898771242214973,0.0,0.0,0.0012373081803421623,[]
1391,0.4987382185659387,0.0,0.0,0.001212203998667454,[]
1392,0.4984888494566558,0.0,0.0,0.001167397426574358,[]
1393,0.4982396050319275,2.0,1.0,0.001315804721047503,[]
1394,0.49799048522941153,1.0,0.5,0.0010557575542978676,[]
1395,0.49774148998679685,1.0,0.5,0.000920921384074193,[]
1396,0.4974926192418035,0.0,0.0,0.0009902583425615116,[]
1397,0.49724387293218264,2.0,1.0,0.0011807879359860506,[]
1398,0.49699525099571656,0.0,0.0,0.0011697800198453478,[]
1399,0.49674675337021873,2.0,1.0,0.0012489740797484825,[]
1400,0.49649837999353363,1.0,0.5,0.0012028031106871952,[]
1401,0.4962501308035369,1.0,0.5,0.0012278849853984346,[]
1402,0.4960020057381352,0.0,0.0,0.0012484410003526136,[]
1403,0.49575400473526615,1.0,0.5,0.0012295658030780031,[]
1404,0.49550612773289854,1.0,0.5,0.0012770422833688956,[]
1405,0.4952583746690321,0.0,0.0,0.0012357891504819105,[]
1406,0.4950107454816976,2.0,1.0,0.0011780884690649276,[]
1407,0.4947632401089568,0.0,0.0,0.0012311733901151456,[]
1408,0.49451585848890234,0.0,0.0,0.0012594242926986356,[]
1409,0.49426860055965793,1.0,0.5,0.0014008041023875453,[]
1410,0.49402146625937815,0.0,0.0,0.0014506853297020176,[]
1411,0.4937744555262485,1.0,0.5,0.0012541204483464492,[]
1412,0.4935275682984854,0.0,0.0,0.001108987350640486,[]
1413,0.49328080451433615,0.0,0.0,0.0011610730399427536,[]
1414,0.493034164112079,1.0,0.5,0.0012011347328163018,[]
1415,0.492787647030023,1.0,0.5,0.0012495924717014922,[]
1416,0.492541253206508,0.0,0.0,0.001080574440545336,[]
1417,0.4922949825799048,0.0,0.0,0.0010396436595640677,[]
1418,0.49204883508861486,1.0,0.5,0.0011336742906548482,[]
1419,0.49180281067107057,0.0,0.0,0.001031169072334056,[]
1420,0.49155690926573503,1.0,0.5,0.0011121563400125264,[]
1421,0.49131113081110217,2.0,1.0,0.0011615424205748631,[]
1422,0.49106547524569666,1.0,0.5,0.0010149421922064253,[]
1423,0.4908199425080738,0.0,0.0,0.0011373331307549962,[]
1424,0.4905745325368198,0.0,0.0,0.0011216676042697924,[]
1425,0.49032924527055144,1.0,0.5,0.0011402232495934836,[]
1426,0.4900840806479162,0.0,0.0,0.0011079797755727278,[]
1427,0.48983903860759226,1.0,0.5,0.0011678027801515002,[]
1428,0.4895941190882885,1.0,0.5,0.0011238418491224624,[]
1429,0.48934932202874437,0.0,0.0,0.001534020926005074,[]
1430,0.48910464736773,1.0,0.5,0.001610887820674439,[]
1431,0.4888600950440462,0.0,0.0,0.0015356361651044739,[]
1432,0.4886156649965242,1.0,0.5,0.0014888278777445002,[]
1433,0.48837135716402597,0.0,0.0,0.0012694824003431546,[]
1434,0.488127171485444,0.0,0.0,0.0014563667625770904,[]
1435,0.4878831078997013,1.0,0.5,0.001540452505162518,[]
1436,0.4876391663457515,0.0,0.0,0.001359189023579737,[]
1437,0.4873953467625787,0.0,0.0,0.0015382940972839215,[]
1438,0.4871516490891974,1.0,0.5,0.0012836109976966067,[]
1439,0.4869080732646528,0.0,0.0,0.0014453020034956613,[]
1440,0.4866646192280205,1.0,0.5,0.0014789892748688414,[]
1441,0.4864212869184065,0.0,0.0,0.001525003640604804,[]
1442,0.48617807627494736,0.0,0.0,0.0013569283098331653,[]
1443,0.4859349872368099,1.0,0.5,0.0012339415587069068,[]
1444,0.48569201974319154,1.0,0.5,0.0014004153901727738,[]
1445,0.48544917373331997,1.0,0.5,0.0012189327734605676,[]
1446,0.48520644914645333,1.0,0.5,0.0012903455483527589,[]
1447,0.48496384592188013,0.0,0.0,0.0012208246393544998,[]
1448,0.48472136399891924,1.0,0.5,0.0013584446381095664,[]
1449,0.4844790033169198,1.0,0.5,0.0013011243552734544,[]
1450,0.4842367638152614,1.0,0.5,0.0013382920266095815,[]
1451,0.48399464543335374,1.0,0.5,0.0012684909186957936,[]
1452,0.4837526481106371,0.0,0.0,0.0013017058734216594,[]
1453,0.4835107717865818,1.0,0.5,0.0012861068634083496,[]
1454,0.48326901640068853,0.0,0.0,0.001323047440839998,[]
1455,0.48302738189248823,1.0,0.5,0.0015455498699780688,[]
1456,0.482785868201542,1.0,0.5,0.0015907817562609645,[]
1457,0.48254447526744126,1.0,0.5,0.0014394474080264834,[]
1458,0.48230320302980756,0.0,0.0,0.0015613257613066318,[]
1459,0.48206205142829267,1.0,0.5,0.0014434438849899118,[]
1460,0.48182102040257857,0.0,0.0,0.0013822197839700884,[]
1461,0.4815801098923773,0.0,0.0,0.0013829378239045452,[]
1462,0.48133931983743117,2.0,1.0,0.0014700064276361704,[]
